0.0646383 0.607930E+04
0.065944 0.587653E+04
0.0672762 0.568737E+04
0.0686353 0.551335E+04
0.0700218 0.535574E+04
0.0714361 0.521480E+04
0.0728796 0.509043E+04
0.0743515 0.498193E+04
0.075854 0.488732E+04
0.0773862 0.480448E+04
0.0789497 0.473052E+04
0.0805444 0.466219E+04
0.0821716 0.459624E+04
0.0838313 0.452928E+04
0.085525 0.445824E+04
0.0872525 0.438051E+04
0.0890153 0.429397E+04
0.0908134 0.419750E+04
0.092648 0.409062E+04
0.0945193 0.397409E+04
0.0964292 0.384924E+04
0.0983771 0.371826E+04
0.100364 0.358373E+04
0.102392 0.344895E+04
0.10446 0.331736E+04
0.106571 0.319263E+04
0.108723 0.307810E+04
0.110919 0.297657E+04
0.11316 0.288864E+04
0.115446 0.281376E+04
0.117779 0.275054E+04
0.120158 0.269657E+04
0.122585 0.264870E+04
0.125062 0.260386E+04
0.127588 0.255879E+04
0.130166 0.251020E+04
0.132795 0.245523E+04
0.135478 0.239259E+04
0.138214 0.232268E+04
0.141006 0.224738E+04
0.143855 0.216938E+04
0.146761 0.209180E+04
0.149726 0.201777E+04
0.152751 0.194995E+04
0.155836 0.189010E+04
0.158984 0.183870E+04
0.162196 0.179490E+04
0.165473 0.175683E+04
0.168815 0.172189E+04
0.172226 0.168716E+04
0.175705 0.164996E+04
0.179254 0.160896E+04
0.182876 0.156453E+04
0.18657 0.151746E+04
0.190339 0.147020E+04
0.194184 0.142469E+04
0.198107 0.138267E+04
0.202109 0.134553E+04
0.206192 0.131322E+04
0.210357 0.128411E+04
0.214607 0.125656E+04
0.218942 0.122908E+04
0.223365 0.120021E+04
0.227877 0.117001E+04
0.232481 0.113885E+04
0.237177 0.110830E+04
0.241968 0.107940E+04
0.246856 0.105309E+04
0.251843 0.102891E+04
0.256931 0.100668E+04
0.262121 0.985201E+03
0.267416 0.963459E+03
0.272818 0.941455E+03
0.27833 0.919329E+03
0.283953 0.897817E+03
0.289688 0.877356E+03
0.295541 0.858317E+03
0.301511 0.840378E+03
0.307602 0.823041E+03
0.313816 0.805981E+03
0.320156 0.788899E+03
0.326623 0.772129E+03
